,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0,1.0,0.5141422088359056,0.574191346551983,0.5817423658045233,0.6479083320830537,0.9632176563196138,0.9046311531342168,0.7450304945991909,0.4719213794868578,0.6795980212679119,0.697324922897299,0.49850827230180933,0.6143378262690298,0.3903236799310415,0.5882870452809472,0.9817196755436268,0.8688588393281086,0.8601873320980012,0.658815764635081,0.855181314387307,0.8181737522466225,0.38651275117559,0.6006086949419633,0.5050420860321406,0.6615236809839001,0.9821813619755451,0.9394582712386524,0.8597134202102596,0.6549217394234529,0.779788198902016,0.7995325625671076,0.6121152865447796,0.6709229471467617,0.8017176369646213,0.7588854651687346,0.9020262117248635,0.8006680770173923,0.7259781126096166,0.6522704918492062,0.6913421711266964,0.7274140409843526,0.5100667036961932,0.5450746446936223,0.48327451080397293,0.42320653730251034,0.9299080370338085,0.7679633486629474,0.7767671142828395,0.6761867273285029,0.7071511250891371,0.7399948200383192,0.6406631451863792,0.6588033791691236,0.7099847352675346,0.6940804641101982,0.9178526663467836,0.8933858686929159,0.746092431503361,0.6252324962505418,0.7252181268912379,0.7296786340600162,0.4954973225836952,0.35933079178744287,0.6782834681175143,0.6169404370447727,0.6165498547290129,0.6680999016659976,0.7791516802507504,0.5900525767909057,0.7991668923034316,0.7339871696501222,0.7275375038756939,0.7401920416765497,0.7351633913237386,0.7508160421121106,0.9774872153114945,0.9268577700333258,0.5034274234926104,0.691434106395534,0.4903962549313829,0.47527560169061484,0.7128089465275044
1,0.5141422088359056,1.0,0.8930743168046594,0.9547347975569598,0.8964555212610839,0.47579292650240856,0.503545982999418,0.61106311995763,0.5542758204968481,0.61781280552136,0.5365603053828194,0.39001981858901535,0.44998492354441944,0.3974177546777976,0.4646077538651273,0.4873006411365391,0.44702951672507524,0.5177778200345211,0.41076746034656253,0.5079454770382795,0.5224472931884868,0.6154737992674821,0.46436869158106137,0.5886965062051285,0.47635186845118344,0.47245153690268504,0.515400700795277,0.6057794025012943,0.38136165404361316,0.6010097498719292,0.6042597989166977,0.7945176290834808,0.7344671624733486,0.7959852404862378,0.7443410517335849,0.445948821326839,0.46932923542494476,0.5221095510865966,0.47459683526779445,0.5342182994270995,0.5275948648768648,0.39902716241938446,0.47216117534594765,0.34999158448064355,0.42105524559567753,0.508406487042021,0.4819733071660653,0.44498506784770525,0.4667375961883071,0.4441096906878107,0.4549999037447183,0.45307758793782277,0.446157828585283,0.4592694826873915,0.4418776684002634,0.5148253894227591,0.4988764881423898,0.4783789645169659,0.42056905094738106,0.4930531365211128,0.4697017883934402,0.41512790203765126,0.2917433150062956,0.4963343061681897,0.436382987537745,0.21466481923378058,0.35365099030084923,0.5239526475553067,0.3743158214599138,0.4830926369374408,0.4870090390292321,0.5056176308289337,0.5003660599803074,0.5178166502875993,0.506292884820811,0.5064287180116351,0.5096897909697635,0.27923150415607384,0.4341176776635724,0.38870138815646554,0.34395878997765106,0.4827922258433969
2,0.574191346551983,0.8930743168046594,1.0,0.8975584253140383,0.9502149509857107,0.514259407924351,0.5607055275872472,0.5453610311509957,0.7537318265590144,0.48547717200845125,0.6445879411100915,0.335073932801614,0.7252682355455894,0.33518122016709767,0.7285921842717931,0.5351697883461727,0.5884131371350002,0.6178248494420417,0.6892410017341382,0.6157996658742371,0.7401061161763454,0.45994952649819426,0.7811988287930233,0.5302166590468729,0.7694276676374173,0.5169247985325278,0.5902299497659498,0.664781164063829,0.5295590179203551,0.6596462698656355,0.7256597772164537,0.7612599293192901,0.8632727349557419,0.7791691154679163,0.8385979484626082,0.4454213933619754,0.4773648783528078,0.5900039597592938,0.6350831679609769,0.5871692495495633,0.6379436076384486,0.4355513535887638,0.6892108045609672,0.41490530485466015,0.5897409218995501,0.5418809730823654,0.6495753487155546,0.5388423783768448,0.6328150814957968,0.5145172741687917,0.5965296865509091,0.47457099562753474,0.6260491338477205,0.523494661607479,0.6825816208652767,0.5289951610052049,0.5566286406560024,0.5395072244284802,0.5706062754302691,0.44930410176217356,0.6299483806418108,0.4503147200579605,0.5646759025033877,0.5250878990995642,0.6985508517632922,0.24410802077628752,0.46782996711056873,0.5770537465704282,0.607912562795922,0.5600558871955359,0.61460133116929,0.5918897218232192,0.6668483327377226,0.5892395522412357,0.6686810659381516,0.5684942039222408,0.602717601546033,0.401052269859316,0.6063075078723618,0.4475457846722168,0.5153565664639906,0.5557878255128571
3,0.5817423658045233,0.9547347975569598,0.8975584253140383,1.0,0.9318248244386576,0.5431356836381938,0.5662412176134013,0.5557663514719563,0.5855220611742737,0.46174623239055346,0.5068482982742261,0.4722559180316885,0.5185763914462637,0.46950252152685235,0.5368311063141327,0.5465044559424466,0.4929272646042263,0.6135196172063181,0.46458255663564496,0.6027603968837935,0.6132624328236158,0.6920057633101709,0.5637404961361847,0.7103968285768085,0.5787496127492305,0.5273173390286975,0.583112507124166,0.6931497861358541,0.42986180220726516,0.6869923108769133,0.6901560368051322,0.7978611217586087,0.761378967960338,0.8463590995282699,0.8082079977677497,0.49099439395869326,0.49225376447821684,0.5716993531828601,0.5160503115157157,0.5341313671236049,0.5643337349180035,0.41148518265815304,0.4936951204921975,0.4032490388099734,0.4068468519958051,0.5399998959077887,0.4928558824804175,0.5147584865586442,0.5173417656592176,0.5239119691257279,0.5063572274387398,0.5348928771845572,0.5180788725054661,0.550964244108567,0.5236076633788577,0.5692230527590436,0.5381196308810571,0.5457601758055026,0.48153514030563915,0.5871422605372827,0.5586886393426699,0.5678701532187038,0.31374354324332804,0.5421033809559295,0.49867822299977943,0.1885296236083305,0.37934671180365886,0.6084449989555941,0.43201601011208013,0.5842853768745645,0.5785523420231148,0.6156261729697768,0.5920083386467296,0.6287706170147838,0.6002324262279737,0.5707715774500517,0.5704478416705788,0.3303400281487886,0.5053567312512959,0.4711430338370203,0.38611760623440844,0.5740711983375928
4,0.6479083320830537,0.8964555212610839,0.9502149509857107,0.9318248244386576,1.0,0.58339999903782,0.618513089892548,0.6034191583200529,0.7285389875746755,0.5016582566618986,0.6152567381982609,0.4153644320427853,0.8537657154737678,0.3721413237710217,0.860812404322917,0.5977105551747687,0.52200156973612,0.7173076838211224,0.8039763242264232,0.7165614458062486,0.8421820110910977,0.4881972433527401,0.8905778014798402,0.610915718414655,0.8941227419230943,0.5835017479861756,0.6607762401942949,0.7498295334484718,0.6031112321090457,0.7440436698544288,0.8154042153731768,0.754473615542687,0.907658075431957,0.8312870323361344,0.8921717340780698,0.4750525992411933,0.49938227230679816,0.6783460985667897,0.6731383984313245,0.6232946199907036,0.7150120990246764,0.4672501061049374,0.7866266630357683,0.4246164229145101,0.6553674981552579,0.5783398223531041,0.7241303775149335,0.6296024358351795,0.7663965637881311,0.5980246686427353,0.6553626253593041,0.5577747733268743,0.779683267518801,0.6258786148310745,0.8279899165061546,0.5876874452794144,0.6130238196233428,0.5984605027473637,0.6799284774257668,0.5468469787914988,0.6938673120379432,0.5318296764038049,0.5579536143272352,0.5956178755973492,0.818445578696665,0.3375593330284834,0.5211986631934288,0.6859002529028677,0.6314899893591014,0.6608708314896562,0.668236504185367,0.673121139025673,0.7251998263618684,0.6678487871195748,0.7262839308477613,0.6470620920068447,0.6828276166922235,0.38233376052305534,0.7090619930602375,0.45918870883802787,0.4981458803735684,0.6085694154530602
5,0.9632176563196138,0.47579292650240856,0.514259407924351,0.5431356836381938,0.58339999903782,1.0,0.8979535551737338,0.6163521410685606,0.5698513073550051,0.50671039648931,0.5531478954039104,0.4497717876557661,0.5632354394008163,0.3677634565383624,0.5391696641045529,0.9603769034677957,0.8240795629409926,0.775598281534559,0.5873154491745758,0.7958181791602134,0.7437687178126597,0.34863654747321215,0.5635661440383286,0.4579518408171606,0.6225418802333935,0.968361245680968,0.8941881967871114,0.7788811865738932,0.57144507166637,0.6672332208391101,0.7009364426115775,0.5774673339750237,0.6248161014451482,0.7736484237495844,0.6909804768435276,0.936125445781024,0.8085420173474424,0.6316415460546139,0.5782574351154541,0.5991430020419125,0.6529226034939357,0.5090482257161759,0.5198542766458136,0.4965824459937958,0.4127947392171818,0.8974450385055261,0.7351531907752615,0.7085955285899722,0.6362083567513763,0.6206607233764287,0.67091747435676,0.6405663345506981,0.6353156277050762,0.7047864175545369,0.6605539006549349,0.934877863276496,0.8674789242450595,0.6583091924631718,0.5901104869676906,0.6241157397906208,0.6437856645754054,0.48490310844392903,0.3710369682524615,0.6615432981001985,0.586647439809042,0.5533919282686969,0.586671945782911,0.7486945458207136,0.4817112340170262,0.7817534823572865,0.6950865544892003,0.669946182102292,0.6911703546160688,0.6823167209292735,0.6977601482934865,0.9541361281296856,0.8744747229276838,0.3761414145628029,0.6294249757945871,0.4202960119018322,0.4627097075744718,0.688292516401676
6,0.9046311531342168,0.503545982999418,0.5607055275872472,0.5662412176134013,0.618513089892548,0.8979535551737338,1.0,0.6588468010848906,0.7240879018654108,0.5698157484564854,0.628999489050233,0.4915709868884299,0.6321599281203014,0.3980878712353008,0.5747221517343791,0.8791887960813914,0.8727435312427343,0.804081543771736,0.6682765495007427,0.7753231055077234,0.8115845077264702,0.4111849664721367,0.6530752810321804,0.49807461820139387,0.6944214074817203,0.8810419993467052,0.9650130257871874,0.8176007842776034,0.7536084365457666,0.7160773065773623,0.7666067343313764,0.5769556744652068,0.6534325668682841,0.7340036303155061,0.765661431883704,0.8148465065121439,0.8920987955226927,0.6606649714113433,0.7112115794687787,0.6146249080060989,0.7052572099092184,0.48591311643288226,0.5690894991350497,0.4880532613798298,0.5226778021449188,0.8236486903737388,0.7469999563534784,0.7334887879234306,0.6259195278625443,0.6667520477112835,0.7603453894084242,0.6242355173609621,0.7199624278713951,0.6914398003798116,0.7566363025556717,0.8555001737642997,0.8909109130717254,0.6607445146744285,0.6339200135976912,0.627186278485654,0.6970909324930145,0.475147834280533,0.5072486207698258,0.639141592154951,0.6919082612705906,0.4549482981116068,0.5910457729623501,0.7572668029394045,0.5582495537413729,0.6931072022435228,0.7393947509227964,0.6781141816665609,0.7321792855746085,0.69266875135575,0.7429457433194023,0.897792333077469,0.9332642996497325,0.36959748841392237,0.7295535265532831,0.41354413243972715,0.5823006722933766,0.7506647465963471
7,0.7450304945991909,0.61106311995763,0.5453610311509957,0.5557663514719563,0.6034191583200529,0.6163521410685606,0.6588468010848906,1.0,0.5517371965811121,0.996091039214601,0.9603674792054598,0.49806803980198255,0.5913305426553527,0.4037876733063665,0.5853356963522933,0.6763338482544805,0.6222918170052869,0.7620335202158285,0.5752202136314991,0.7257764470609955,0.725239365003574,0.3704083783656346,0.5001612104579729,0.43972650290089804,0.5779416184264871,0.6848169412401801,0.7240077879083544,0.7566037972760958,0.528326806870114,0.7064436912643294,0.724370818970317,0.5711691115469818,0.6208594766233335,0.6618643507996885,0.6639295919011601,0.5398861281848261,0.6226696504079796,0.8150782998353394,0.521221015826768,0.7710747881865508,0.7906026230169021,0.45323042602128766,0.5918277839564373,0.37688770788516424,0.5184286552301439,0.7108518473918809,0.6545031730087407,0.6565786063863848,0.5342350823991011,0.6218850047072652,0.675090497634013,0.6079508467399977,0.5920709976579632,0.6464581119084725,0.6315021899563716,0.6535368705369757,0.6913049925997925,0.6098680648570263,0.547328481241276,0.614975591082624,0.5969529095843848,0.4629893275105002,0.3157348003294468,0.593863390543218,0.5642370196315469,0.3753440136144121,0.6211266947649168,0.6628494758908177,0.5013498960294844,0.601318400328794,0.6102917726121572,0.5713760527701442,0.6123357722118015,0.5818952726751628,0.6152764301926505,0.7247179179847933,0.7177171681786588,0.508034593574721,0.592845055500336,0.49047724548902094,0.5153465035539759,0.5449901124853214
8,0.4719213794868578,0.5542758204968481,0.7537318265590144,0.5855220611742737,0.7285389875746755,0.5698513073550051,0.7240879018654108,0.5517371965811121,1.0,0.5293660942841152,0.5641294853782676,0.3856093283436935,0.5970227497611713,0.3202935554020575,0.564733974850894,0.5586548768482748,0.6120837975192776,0.6309477374464626,0.5808423217243583,0.6108112466148587,0.6651357474532938,0.33319742055340745,0.6592306020676882,0.42999757686993034,0.6392716066051616,0.5555373448457239,0.687831780517533,0.6498296365221866,0.721693292832572,0.620895109931149,0.6740164306685373,0.5657787032775888,0.6958469502466004,0.6028735288221351,0.6814275618802917,0.48458188343005737,0.6009303292936877,0.6153969799365107,0.8212842182014081,0.6062293853702165,0.6193169623066458,0.3986812500950802,0.5319472384476694,0.36160397963540664,0.48624649476568704,0.5779956427408608,0.5989012560409028,0.5700650867912886,0.5206488880833264,0.5539701964565206,0.6031687183897937,0.41035202718620356,0.5869631242894137,0.4711734849187436,0.5962020303381894,0.5270343182433846,0.6010856572743035,0.5251677333613185,0.5478690359181522,0.4895613993929317,0.589299650686243,0.34705545300196095,0.5812275058544064,0.47420674513775085,0.6426094311193457,0.3279530894196519,0.46674851593247874,0.5582470305373807,0.5651830991516811,0.5144958358335658,0.6028098698531577,0.5235079803268046,0.6365203713582932,0.5293960049618115,0.6439891505788503,0.5874930324715174,0.680379950229122,0.3346180083273878,0.6453570873764992,0.36162503554950826,0.4506525736206045,0.5381533238808882
9,0.6795980212679119,0.61781280552136,0.48547717200845125,0.46174623239055346,0.5016582566618986,0.50671039648931,0.5698157484564854,0.996091039214601,0.5293660942841152,1.0,0.9586760107087943,0.4312022187586929,0.49095593839587254,0.3509449164703689,0.48858934833432577,0.5622610568381754,0.5645012382061351,0.6681620668700576,0.4969988815147766,0.6517000465554776,0.6470717233689282,0.36899425393259067,0.4072608404492423,0.38231625519552787,0.46822002347276487,0.573874097402004,0.6147000863392963,0.6495711348269284,0.47741675205091505,0.6253649611859151,0.6343534961396402,0.48167432519185693,0.5408254192184698,0.5463364873887332,0.5483742774239607,0.47123015508597593,0.5451331037690902,0.7861190593630305,0.4647476910166129,0.7594217590324867,0.7659356547349304,0.37452321901503083,0.5107207190599629,0.3179514896619998,0.4539438452153097,0.6045083230735777,0.5669394820375063,0.5680672332625417,0.466405427376714,0.5485527966691546,0.5810165238454722,0.47759533171668134,0.4872959525797002,0.557497557584232,0.5358560026117833,0.5595086583385964,0.5777194227006981,0.5682061561722177,0.42612652153452896,0.5526748264313212,0.5624926682266297,0.3931892419576415,0.34827011190399365,0.4830590005531362,0.4455772252843232,0.3388819139269575,0.5131656226644932,0.5807668219087337,0.4799460411693186,0.5411532335886843,0.5514423325497417,0.46660607017953926,0.5158466189160289,0.4706208631930615,0.5106487005537825,0.6203499561153689,0.6218823969037772,0.3797492534976453,0.4892545809027924,0.4075530848914495,0.44722887524214644,0.4614895440495575
